task_type,input_text,aux_text,label
TONE_POLARITY,"The new songs on this album are some of REK's best. Unfortunately the title track isn't a song at all, rather a rambling monologue that brings to mind J. Geils' ""No Anchovies Please"". Basically it just wastes space on the disc that would have been put to better use by adding another song.Also, between West Textures and the live album, do we really need a new version of The Road Goes On Forever? I don't think so!",,1.0
STS,The settlement taking effect this week was reached less than two months after O'Malley took the helm of the nation's fourth-largest archdiocese.,"The $85 million agreement was reached in September, less than two months after Archbishop Sean O'Malley took over as leader of the nation's fourth-largest diocese.",0.6000000000000001
TONE_POLARITY,"For the price...this is one hell of a deal! I was worried about it being to flimsy, not to worry...very sturdy for the price range! And it seems to be coated well...so I think it will go a long time without tarnishing! I highly recommend for the price point!",,1.0
PAWS,"In 2016 , Naver 's Webtoon service entered the Chinese market as XOY and Dongman Manhua in the Japanese market .","In 2016 , Naver 's Webtoon service has entered the Japanese market as XOY and when Dongman Manhua joined the Chinese market .",0.0
STS,A women standing next to a brown cow.,A women in glasses stands next to a cow in a field.,0.76
TONE_FORMALITY,>>,,0.5217391304347826
TONE_POLARITY,Our sons have reindeer that watch them all Christmas instead of an Elf-on-the-shelf (which we all found a little creepy). This little guy is cute and cuddly; exactly what we wanted!,,1.0
TONE_FORMALITY,Just let mother nature fix the rest for you.,,0.591304347826087
TONE_FORMALITY,"However, as Netflix has partnered with Web-tethered DVRs, Blu-ray players, and video-game console makers, the service has made its way into the more practical living room setting.",,0.5565217391304348
TONE_POLARITY,"This was a free book that I got through Pixel of Ink. From the description, I thought it might be OK, but I got about two chapters into it and have lost interest.",,0.0
STS,Iran nuke talks begin amid hopes of progress,Iran nuclear talks start in Geneva,0.6000000000000001
TONE_FORMALITY,"Logical,"" he says.",,0.34782608695652173
TONE_FORMALITY,I'm sure nobody will be reading it anyway.,,0.17391304347826086
STS,Nigel Farage calls on Government to let Syrian refugees into UK,'No plans' to resettle Syrian refugees in the UK,0.48
TONE_POLARITY,"Saw these guys live at baroeg, rotterdam. Very enthusiastic I might add. So i decided to buy a cd from them. And I was amazed. Great production, not to polished, not to raw. I wouldn't call this death metal though. It's more a blend of traditional metal and hardcore. A bit like pro pain, but more intense. Check it out.",,1.0
TONE_POLARITY,"I just finished reading this book. I must say, that as a PC tech , this book is one of the best I've come across. Carey has made it easy for the casual user to understand how to take care of their own computer and fix simple problems. It's written in simple to understand language that anyone can follow. This book is also a valuable reference for even experienced technicians.I will be recommending this book as a must have for all of my customers. Thanks to Carey for bringing a book like this to the masses.",,1.0
TONE_FORMALITY,"""Masters, you've always been the mental support for us post-70sgeneration but one by one you're gone... Our country needs more masters like you..."" wrote a netizen named ""sheliqiang"" in a hundred-word reply.",,0.2434782608695652
TONE_POLARITY,"This story was so far the best of the Conveniently Yours series about the Bravo family. For years Lacey Bravo has had a secret love for Dr. Logan Severance, a man who is love with her sister. When Lacey's sister marries another man, she goes to Logan to offer some chocolate cake and a shoulder.......leads to a hot but brief affair. Nine months later Logan goes to Lacey and asks her to marry him. Lacey has taken off to her families cabin where she spends the time sketching, and missing Logan. Even though she loves Logan deeply she says ""No I won't marry a man that is love with my sister."" When Lacey gives birth, the baby begins to bring Lacey and Logan closer together, unwillingly, but irrevocably closer. A story that is emotional, intense and moving.",,1.0
PAWS,"In 2003 , RTI International became the new host for GDB , where it continued to be run as a public resource for high-quality genetic and genomic information .",In 2003 RTI International became the genetic and genomic host for GDB where it continued to be maintained as a new resource for high quality public information .,0.0
TONE_POLARITY,"A delightful, light and pleasant tea with wonderful health benefits. We originally purchased because we heard it was a natural aid for breathing difficulties and sinus problems but grew accustomed to the flavor and drink it regularly. My husband adds raw honey to his tea and after drinking will eat some of the seeds in the tea bag, too.",,1.0
TONE_FORMALITY,1885 Harim Maxim invents the machine gun.,,0.8
TONE_POLARITY,"I read aloud to first and second graders. I am always looking for a different type of book to keep their interest. I have not read this to them yet, but I plan to shortly. I this book is not only interesting, but interactive with their young minds.",,1.0
TONE_POLARITY,Purchased a leather case to go with my new Garmin 760. Works well to protect the unit. Highly recommend getting one of these so the screen doesn't get damaged every time you tske it off or install it in the car.,,1.0
TONE_FORMALITY,"please get real, we're just as bad don't ya think....",,0.10434782608695653
PAWS,"Brighton Beach Railway Station is located on the Sandringham line in Victoria , Australia , and serves the south-eastern Melbourne suburbs of Brighton .","Brighton Beach railway station is located on the Sandringham line in Victoria , Australia , and serves the south-eastern Melbourne suburb of Brighton .",1.0
STS,Eye Opener: Supreme Court rules on Arizona immigration law,U.S. Supreme Court issues split ruling on Arizona immigration law,0.76
STS,A woman and a dog standing in the grass.,A man carries a sign while standing in the rain.,0.0
TONE_FORMALITY,if there are enough fumes around the cigarette it can happon.,,0.4869565217391304
STS,5 people buried in Colorado avalanche,'5 snowboarders killed in Colorado avalanche',0.5599999999999999
PAWS,The first well-known Spanish sighting of Whidbey Island was during the European expedition of Manuel Quimper and Gonzalo López de Haro at the `` Princesa Real '' in 1790 .,The first known European observation of Whidbey Island was at the `` Princesa Real '' during the Spanish expedition of Manuel Quimper and Gonzalo López de Haro in 1790 .,0.0
TONE_POLARITY,"I love the quality of these tongs..wonderfully built, BUT alas USELESS in the real world. Engineers were asleep on this one.Not near enough grip for any practical purposess.Let me know if want mine I will sell them CHEAP!",,0.0
TONE_POLARITY,"ladies and gentlemen. this is the best rap / hiphop album ever to be produced! no sarcasm here friends... it truely is! most other rap / hip hop releases are actually rated negatively in my books... for example 50 cents first debut album, i give it MINUS 5 stars. this i give 1 star... its RAP / HIPHOP at its BRILLIANT BEST!DEGENERATE FOOLS will love this cultural phenomenon! welcome to the 21 century... welcome to my nightmare- DA' EVIL KID (note the ""da"" instead of ""the"", bad gramma / spelling is in style these days... sadly)",,0.0
PAWS,"Equinox Mountain is a town in northern Bennington County , Vermont , with its village center on the east side of Manchester .","Manchester is a city in northern Bennington County , Vermont , with its village center on the east side of the Equinox Mountain .",0.0
TONE_POLARITY,"The great opening and early chapters had me hooked. But then, things slowed down considerably, and it just seemed to ramble on & on, not going anywhere. I finally gave up about 50 pages from the end, because by then nothing was going to save it for me.",,0.0
TONE_FORMALITY,I highly doubt it.,,0.5217391304347826
TONE_FORMALITY,Its up to you to seek help in order to be successful.,,0.5565217391304348
PAWS,"Godella is a municipality in the Comarca Valencia , Spain , Horta Nord province .","Godella is a municipality in the `` comarca '' of Valencia , Spain , province of Horta Nord .",1.0
PAWS,"By controlling the fluid with a magnetic field , it is formed to create liquid 3-complex shapes as a `` dimensional sculpture '' .","By controlling the fluid with a magnetic field , it is formed to generate liquid 3-complex shapes as a `` dimensional sculpture '' .",1.0
TONE_POLARITY,"I bought this when I was in my early teens because I saw their pictures in Creem or Circus, and they looked so cool. Kiss was the band in black, and these were the guys in white. (Would be interesting to know how much influence the record company had in the choice of costume.) The music is interesting only because of what it says about the era. This is not good music. The delivery is just fine, but it's all so meaningless and soul-less. Much great music is one or the other, but not both! Still, I hope all these guys are doing OK; I'll never forget Angel.",,0.0
TONE_FORMALITY,D-Lister Avril Lavigne appears on the cover of Z-List magazine Savvy this month.,,0.7652173913043478
TONE_POLARITY,"This will be the greatest soundtrack of all times it has so much grit blend with smooth sounds of the old rythm and blues while still giving the jazz classics. It's time that a soundtrack actually complented the motion picture. I was really surprised that the song ""Girl"" did not get more air time or commericial support, it seemed to encompass the entire movie. Top preformances from every one on this effort.",,1.0
STS,"The 30-year bond US30YT=RR grew 1-3/32 for a yield of 4.30 percent, down from 4.35 percent late Wednesday.","At 11 a.m. (1500 GMT), the 10-year note US10YT=RR was up 11/32 for a yield of 3.36 percent from 3.40 percent Wednesday.",0.4
TONE_POLARITY,"Where oh where are my beloved Charlatans? Gone are those no-holds-barred organ riffs, the percolating bass lines, and the psychedelic guitarwork. In its place is a ""mellow"" album that is pretty dull. I understand that bands must mature and move onward. However, this shouldn't occur at the expense of boring the band's audience. This is not the same group that I had come to love over the past ten years.",,0.0
TONE_FORMALITY,"The United States, we tax ourselves, depending upon who is in power, somewhere between 16 and 23 percent of GDP, and right now, it usually hovers around the 20 percent.",,0.7652173913043478
TONE_FORMALITY,"Whatever you do, don't dye it dark.",,0.17391304347826086
TONE_POLARITY,"Before vampires sparkled you had truly entertaining stories. Lestat is on a mission to out vampires to the world and in his doing so meets the true vampire queen Akasha. Great acting, okay story line but NOTHING like the book. If you take it on its own you will be able to enjoy it.",,1.0
STS,It's a common sense/deductive reasoning thing.,Hilited your common sense/deductive reasoning thing.,0.5
TONE_FORMALITY,In fact she probably loves that dog as much as you do.,,0.4869565217391304
TONE_FORMALITY,Auto-correct doesn't appear to work with the hardware keyboard as it does in HTC's system on the Hero and other HTC Sense devices.,,0.6608695652173913
TONE_POLARITY,"For me, other than The Source (see my review), this is Michener's other standout work. It presents a history of the settlement of western America in a context that we rarely appreciate.",,1.0
PAWS,"The 114th Battalion recruited to the Haldimand County and the Six Nations Reserve , and was mobilized in Cayuga , Ontario .","The 114th Battalion mobilized in Cayuga , Ontario and the Six Nations reserve , and was recruited at Haldimand County .",0.0
TONE_FORMALITY,"On Saturday, district officials confirmed plans to install higher fences around the entire school before next summer, and to firm up security in general - but the challenges will still be steep.",,0.6956521739130435
STS,"Palestinian hunger striker, Israel reach deal",Palestinian activist detained in Israeli raid,0.24
TONE_FORMALITY,"Individuals with the autoimmune disease systemic lupus erythematosus (lupus) can experience a number of medical complications, such as lupus nephritis, an inflammatory kidney disorder.",,0.8695652173913043
TONE_POLARITY,I have a 30 lb terrier mix rescue. I got this 1 year ago and still in one piece. It is hard plastic so if you have ceramic or hardwood floors it is loud. It does take time for the dog to learn how to get food out. It took my dog an hour or so. I would highly recommend. But always supervise dogs with toys especially when it is new.,,1.0
PAWS,The series was written by Ed Brubaker by Butch Guice and illustrated by Bryan Hitch .,"The series was written by Ed Brubaker , illustrated by Bryan Hitch and colorized by Butch Guice .",0.0
TONE_FORMALITY,I hope you and your family are doing well.,,0.28985507246434783
TONE_POLARITY,"I found this difficult to read, too many misspellings. I downloaded a free copy from [...] and it is much better.Their FAQ states: ""Why are there so many typos in my paperback?We created your book using OCR software that includes an automated spell check. Our OCR software is 99 percent accurate if the book is in good condition. However, with up to 3,500 characters per page, even one percent can be an annoying number of typos. We would really like to manually proof read and correct the typos. But many of our books only sell a couple of copies so that would add hundreds of dollars to the cover price. And nobody wants to pay that. If you need to see the original text, you can download a copy for free.""",,0.0
TONE_FORMALITY,Vultures Are Stupid Unless Dogs Have Ass lol.,,0.034782608695652195
PAWS,"The festival has traditionally also been observed by non-Hindus , such as Jainas and Newar - Buddhists ( Nepal ) .","The festival has traditionally been also observed by non-Hindus , such as by Jains and Newar Buddhists ( Nepal ) .",1.0
STS,Italy bus crash death toll rises,Starbucks clears college degree path for workers,0.0
TONE_FORMALITY,"I know that you must do your duty as a Governor, but there has to be something you can do.",,0.5217391304347826
STS,A monkey is walking on a bed.,A man is riding a horse.,0.0
STS,There is no more egg cell post-fertilization.,There is no more sperm cell.,0.48
PAWS,"Ten Liberals served as Prime Minister , either considered liberal , or as a member of the VLD , the Liberal Party or the MR .","Ten Liberals have served as prime minister , either as being considered Liberal , or as a member of the VLD , the Liberal Party , or the MR .",1.0
PAWS,"In 2017 , a book of straight photography `` People in Cars '' , published in LA in the early 1970 ’ s , was made .","In 2017 , a book of straight photography made in the early 1970s in LA was published , `` People in Cars . ''",0.0
TONE_FORMALITY,I'm cheap when it comes to clothes.,,0.34782608695652173
PAWS,"Oliver Knussen studied composition with John Lambert between 1963 and 1969 , and also received encouragement from Britten .",John Lambert studied composition with Oliver Knussen between 1963 and 1969 and received suggestions from Britten .,0.0
TONE_FORMALITY,I spam ppl who send them!,,0.0
TONE_POLARITY,"If you don't catch the leak/spill immediately, you're completely out of luck. I found this out the hard way. The only thing this mattress pad protects is Simmons' profit margin.Additionally, it is very hot and sweaty -- not comfy by any means, though at least it isn't loud.I hope someone benefits from my negative experience with this product.To solve the leakage problem: I put the $40 towards a microfiber base layer that is guaranteed against liquids, and a foam or fluffy merino mattress topper for coolness and comfort. So far, so good!",,0.0
TONE_POLARITY,"These people are not to be dealt with.They are liars:The write up says, ""Set includes a 38"" square table and four comfortable, high-back chairs"". When you order this, it will not arrive with chairs, and the company will offer no apology.They supply damaged materials:We ordered 2 tables. One was quite smashed.They have terrible customer service:So far it is 2 months after I have sent back the table, and still I have not received my credit.",,0.0
PAWS,"In 1964 the company became S. Pearson and Son and was part of the Allied English Potteries Group , later acquired by Royal Doulton .","In 1964 , the company was joined by S. Pearson and Son and became part of the Allied English Potteries Group , later to be acquired by Royal Doulton .",1.0
PAWS,Negative growth is often accompanied by a negative output gap in an economy ( where potential output exceeds actual demand ) .,"Often , negative growth is also accompanied by a negative output gap in an economy ( where potential production exceeds actual demand ) .",1.0
TONE_POLARITY,"This book has been a treat to read. The author knows his, uh, booze. Lots of interesting facts about every kind of booze imaginable - wine, beer, whiskey, vodka, etc. Wow your friends at your next happy hour!",,1.0
STS,A woman is bathing into bath-tub.,A woman is taking a bath.,0.8800000000000001
PAWS,"Two of these four hostels are located in Delhi , one of them in Pune and Pimpri near Mumbai .","Two of these four hostels are located in Mumbai , each in Delhi and Pimpri , near Pune .",0.0
TONE_FORMALITY,"It is slicker too, and just smoother and better performing.",,0.3826086956521739
PAWS,"Serena Williams and Venus Williams won 5 : 7 , 6 : 2 , 6 : 2 against Alexandra Fusai and Nathalie Tauziat in the final .","Alexandra Fusai and Nathalie Tauziat won 5 : 7 , 6 : 2 , 6 : 2 against Serena Williams and Venus Williams in the final .",0.0
TONE_FORMALITY,I've used ginger on many cruises as well as during my pregnancy.,,0.41739130434782606
TONE_POLARITY,"OK I understand everyone's point of view in thier comparisons between the stage production and the movie. I've heard both soundtracks. Personally I prefer the newer one because I can relate to it. Music was never about what notes a person can hit or how well trained they are. It is about the emotion it inspires. I don't feel as much in the original cast production. It just seems more realistic that the Phantom should sound more seductive to express why Christine would be torn between him and pretty boy. I really enjoyed Gerry's singng because when he sang I knew how he felt. That's the point isn't it?I prefered Emmy as well. Sarah had a tendency to make the words less understandable in order to make her training more evident.I went and saw the movie almost a week ago and still have the music there, inside my mind.I definitly recommend it to anyone who enjoys the story and thinks the Phantom should be dark and more mysterious than he was portrayed prevoiusly.",,1.0
TONE_FORMALITY,"Even when the new bridge is finished, Fandi said, he isn't sure he wants to give up his daily row.",,0.8695652173913043
STS,U.S factory orders down 0.7 pct in January,German factory orders rebound in January,0.16000000000000003
TONE_POLARITY,"My faucet takes a 3/4"" 27 female connection (VERY common). None of the supplied adapters fit. The instructions simply state to ""go to your local hardware store for the correct fittings"" if the supplied ones dont work. Well, good luck with that, nothing in my town.Decided (after an afternoon of running all over town, trying to make this thing work) to just give it to a relative/friend who has a compatible faucet. What a headache!!",,0.0
TONE_FORMALITY,perception versus reality.,,0.5565217391304348
STS,Red double decker bus driving through the streets.,Red double decker bus driving down a street.,0.9199999999999999
TONE_FORMALITY,2 parts water to 1 part rice,,0.4869565217391304
TONE_POLARITY,"Came quick, works amazing and for the size of this bottle which is bigger than anything in the stores it's a outstanding price!",,1.0
TONE_FORMALITY,Confidence is sexy.,,0.34782608695652173
TONE_POLARITY,"We love all the Schoolhouse Rock products.I have used them for years!!Math Rock...ROCKS!Easy, fun, my kids want to learn with these.",,1.0
STS,There are 103 Democrats in the Assembly and 47 Republicans.,Democrats dominate the Assembly while Republicans control the Senate.,0.4
TONE_FORMALITY,"That's awful, no not me!",,0.2434782608695652
PAWS,"Bay of Arauco or Bahia de Araucan , is a bay located on the coast of the Arauco Province , of the Bío Bío Region of Chile .","Bay of Arauco or Bahia de Araucan , is a bay on the coast of the Bío Bío region , the province of Arauco , Chile .",0.0
STS,Obama lauds progress on gay rights in inaugural address,Thousands protest gay marriage in France,0.2
TONE_POLARITY,"I highly recommend ""The Heat of the Moon"" by Sandra Parshall. I would classify it as a psychological mystery/suspense novel. I couldn't stop turning the pages, eager to find answers to the many questions I (and the main character) had.",,1.0
PAWS,"Simon Skelton won 9-4 , 9-5 against Darren Burnett in the finals .","Darren Burnett won in the final 9-4 , 9-5 against Simon Skelton .",0.0
TONE_POLARITY,"They lose their ""stick"" basically immediately. I have on a new set that I literally just put on for the first time, and they are sliding down my back. Useless. Save your money!",,0.0
TONE_POLARITY,"At the film's conclusion, the follwing message appears: ""The Big Country (1958) Restored by the Academy Film Archive with funding provided by the Film Foundation and the Academy of Motion Pictures Arts and Sciences."" However, no additional information regarding the restoration process is provided. A ranking Academy member acknowledged several years ago that The Big Country received a non-digital, ""completely photochemical"" restoration for its 2008 50th anniversary debut {credit: Lincoln Spector/bayflicksdotnet}. Perhaps it is safe to assume that the restoration credit on the Blu-ray and the 2008 restoration are mostly one in the same. Regardless, this Blu-ray format presentation of The Big Country is a pleasure to view and I will not fault this Technirama gem-of-a-film. The transfer is very good. (This Wal-Mart exclusive can be purchased for less than $10 at the Wal-Mart company website)",,1.0
TONE_FORMALITY,"This time, the Irish had Washington State (1-7) buried by halftime.",,0.34782608695652173
TONE_POLARITY,"Yes, the 1st time I put this insert in I was amazed.....too bad the 2nd time I tried to wear it I got 1/2 way through dinner and ""pop!"" the fastner, which is not shown that holds the 2 sides together for enhanced clevage pulled apart.My breasts looked deformed!My husband had to whisper for me to go to the bathroom and correct myself!!!!I tried to replace it and purchased another one--same thing--2nd use and it popped!Would not recommend but for 1 use! If you are looking for regular wear BEWARE!!",,0.0
PAWS,"It is located in the central part of the Belmont County in Warren Township and is part of Wheeling , West Virginia Metropolitan Statistical Area .","It is located in the central portion of Belmont County in Warren Township and is part of the Wheeling , West Virginia Metropolitan Statistical Area .",1.0
TONE_POLARITY,"This Cd is the ultimate lounge CD. Just lean back, kick up your heals and let the music do the talkin'.",,1.0
STS,"The bodies of former Invercargill man Warren Campbell, 32, and climbing companion Jonathan Smith, 47, were recovered from below Mt D'Archiac late yesterday morning.","Warren David Campbell, 32, and climbing companion Jonathan Smith, 47, did not return as expected on Tuesday from climbing on Mt D'Archiac in the McKenzie District.",0.44000000000000006
TONE_POLARITY,"I tend to not appreciate fiction. I read a lot of brain candy as a child, but one day in my early teens I picked up this book.1) I met William F. Buckley, Jr.2) I saw revolutionaries from a different angle.3) I developed a desire to read books with substance.4) I was innoculated against Steinbeck.It's engaging fiction that young people can enjoy. Let them get a little bit of this perspective before their pinko profs get them.",,1.0
TONE_POLARITY,"I had high hopes for this mystery, but it was very choppy, and the writing just wasn't very good. I couldn't recommend it.",,0.0
TONE_POLARITY,"I heard ""Who Will Love Me As I Am?"" on a talk show and I immediately fell in love with the combination of these two women's voices. Unfortunately, some of the songs are a little odd, but when it comes to ""Broadway"" songs, along with ""Who Will Love Me..."", ""I Will Never Leave You"" is powerful and beautiful. These two women better have another theatre vehicle soon! It would be such a waste if they don't work on another show together. The other cd's which they've released are on my list for my birthday. I know that I won't be disappointed. Too bad the show wasn't given the chance that it deserved.",,1.0
PAWS,With his wife Dr. Anu Ratheesh Vega and his son Nadhin Ratheesh Vega he lives in Thrissur .,Ratheesh lives in Thrissur with his wife Dr. Anu Ratheesh Vega and son Nadhin Ratheesh Vega .,1.0
TONE_FORMALITY,Don't care about the rest.,,0.06956521739130433
TONE_POLARITY,"I've been on it for a week now and I'm going to stop taking it. It does help to go softer, but I'm only going once a day now..instead of my usual 2 or 3. I took it because it promised a good cleaning out. I'm getting the opposite and this can't be good for me. I give it 2 stars because the pills are easy to swallow and I notice I sleep better at night. Something in it must be causeing that. Overall, I wasted my money.",,0.0
TONE_POLARITY,"Great game really, but once you pay for the game do you truly own it?The answer is no. If you format your comp every few months like i do, the game will stop working after a couple re-installs.",,0.0
TONE_FORMALITY,"When recently asked if she's more drawn to do family-friendly projects or going in the opposite direction because of her daughters, Jen told HuffPo, ""I don't really feel like I'm driven away from doing family stuff or towards it. I look at the scripts that come my way. I look at the script that we're developing in my production company. It's much more about finding something that I like to do than it is about some overall thing like, 'I better stay away from family movies' or 'I'd really like to do a family movie.' I mean, if a family movie came along and it was great, then I wouldn't care if I had no family or a family of ten kids, I'd still want to do it.""",,0.4869565217391304
STS,"The indictment said he attended important meetings to plan the attacks, recruited fellow bombers and coordinated the operation.","Samudra not present in Bangkok, the indictment said, but attended a series of meetings before the attacks, recruiting fellow bombers and coordinating the operation.",0.6400000000000001
TONE_POLARITY,Purchased this item for my parents' 24th wedding anniversary. It's a beautiful gift with lots of choice foods inside. I would recommend this as a gift for any occasion suitable for anyone - every foods inside will be greatly enjoyed by the recipient! Can't say enough about the seller (Art of Appreciation) - BEST GIFT SELLER EVER!!!! Accomodated my request to ship out asap. THANK YOU!!,,1.0
STS,Purge sends chilling message to North Korea's elite,Purge of Kim uncle sends chilling message to North Korea’s elite,0.8
TONE_FORMALITY,"ValueAct, a nine-year-old firm that invests roughly $3.5 billion in undervalued securities, said it has been cooperating with the SEC since the agency began probing Yee in 2008.",,0.591304347826087
PAWS,"Rupert , the eldest son of Johann Rupert , is now the CEO of Richemont and Chairman of Remgro .","Rupert 's eldest son , Johann Rupert , is now the CEO of Richemont and chairman of Remgro .",0.0
STS,Gunman Among 7 Dead After Florida Apartment Shooting,Gunman among 7 dead after Fla. apartment shootout,1.0
TONE_FORMALITY,"Although they don't believe the child is still alive, they have still devoted round the clock energy to the search.",,0.7652173913043478
STS,Obama mulls limited military action in Syria,"Obama urges military action against Syria, but will seek Congress' OK",0.4
PAWS,The best-known version of the song was recorded by Dick Rowe and produced in 1953 by The Stargazers in England .,The best-known version of the song was produced by Dick Rowe and recorded in 1953 in England by The Stargazers .,0.0
TONE_POLARITY,I like the Steven Raichlen Rib rack very well. It will allow me to smoke 4 racks of pork spare ribs on my big green egg without any problem. The only complaint I have is I have used it only one time and some of the porcelain is coming off and that means rust. I guess 4 stars is pretty liberal for the rib rack because of the porcelain issue but it is the only one that i have tried that i can cook 4 whole racks of spare ribs and not have to cut some of the ribs in half,,1.0
TONE_FORMALITY,"On Monday, Vice President Joe Biden will appear at a campaign rally in Watertown, N.Y., to help the Democratic candidate in the special election for that New York House seat, Bill Owens, who is in a tight race with Conservative Party candidate Doug Hoffman.",,0.8347826086956522
TONE_FORMALITY,Many live in the town and walk or ride motorbikes to school.,,0.8
STS,A small black dog is in the grass.,A black dog is running in the grass.,0.7200000000000001
TONE_FORMALITY,"And, more recently, you've been with us as we shared the movie's rowdy, red-meat trailers.",,0.45217391304347826
TONE_FORMALITY,Both of our sons (born 1997 and 2006) are intact.,,0.5217391304347826
PAWS,"Upgrades included rheostatic brakes and new brakes , electromagnetic speed measurement and curve lights .","Upgrades included rheostatic brakes and new brakes , electromagnetic speed measurement and curve lighting .",1.0
STS,US Senate confirms Yellen as Fed's next chair,US Senate Confirms Janet Yellen as New Central Bank Chief,0.8400000000000001
STS,"national, regional and international efforts to end the illicit trade in small arms and light weapons. ",the global community must cooperate to end illicit trade of small arms and light weapons.,0.8
TONE_FORMALITY,"She goes greener by purchasing Brooklyn-made soaps wrapped in vintage magazines (oh, the joys of recyclables!).",,0.4869565217391304
TONE_FORMALITY,"Above all, she won't tolerate being ignored or neglected.",,0.591304347826087
STS,"Captain Robert Ramsey of the US 1st Armoured Division said a truck had exploded outside the building about 11am, and that one of the compound's outer walls had collapsed.",Captain Robert Ramsey of US 1St Armored Division said a truck had exploded outside the building at around 11 am.,0.6400000000000001
STS,A woman is slicing big pepper.,A dog is moving its mouth.,0.0
TONE_POLARITY,it is so nice to have filtered hot and cold water - i use it every day - the filter was so heavy when I removed the old one to put the new one on.,,1.0
TONE_POLARITY,"Just when it seemed that George Lucas was going to relent and release the Original Unaltered Trilogy, he pulls a fast one and yanks te rug right from underneath the fans that have been begging and pleading for them for years.Not only are these sold as ""Bonus Discs"" bundled with the twice released 2004 Special Editions with all that additional CGI garbage, but the movies that made him rich and famous are getting a disrespectful treatment. The DVDs of the theatrical cuts are transfered from 13 year old Laserdisc masters and not even getting the industry standard widescreen anamorphic treatment. Even with the excuse that these are just bonus discs bare in mind that thi is the first Star Wars DVD where the bonus extras are not anamorphic widescreen -- ironically it's a Star Wars movie.",,0.0
TONE_FORMALITY,"Oh, yes....I forgot to write in my email....I rescinded my resignation!",,0.2434782608695652
TONE_FORMALITY,It was a pleasure meeting you yesterday at the Governor's Front Porch Florida Conference.,,0.6956521739130435
TONE_POLARITY,"very poor quality heart, huge doesn't even look close to other models. very disappointed spend a few more dollars and get a better quality heart. not good for learning.",,0.0
TONE_POLARITY,"I purchased this album specifically for the first cut. This song, Experiment in Terror, written by Henry Mancini and performed by Al Ciaola was used by as the theme song for Pittsburgh's Saturday night ""Chiller Theatre"" on WIIC Channel 11 for many, many years. I have fond memories of the show and ""Chilly Billy Cardille"", the host. I've been looking for this song for thirty years.The other cuts are a quirky collection of songs used in movies, all good, and comprise a great soundtrack for an offbeat evening in the lounge.",,1.0
TONE_FORMALITY,I have had this problem all my life.,,0.3826086956521739
TONE_POLARITY,"although I do not own this disc, i have heard the song ""Hana no Yuki"" ( Snow flower) and it is lovely. buy it if you like nice music. Mika Nakashima has a sweet voice, most enchanting.",,1.0
TONE_FORMALITY,"Oil/petroleum is burned, and the combustion releases a lot of heat.",,0.5565217391304348
TONE_POLARITY,"I would not recommend this product to anyone. Go online and find a barbecue site where professionals talks about what product they used. Wireless thermometers are hard to come by and the last two I have purchased have ended up to just not work at all.This product feels really cheap and flimsy. The thermometer temperature is about 30 degrees off from what it should be. But the wireless signal worked great.Do not buy this product, don't waste your time.",,0.0
TONE_POLARITY,I've been shown that this is a good product. I ordered the product for myself to have it installed when i returned from Iraq. I was excited to have it inatalled two days ago when I was told that it doesn't work at all and now I can't reach the seller (COOL N CHEAP) and am left with a 50 dollar paper weight. I love Amazon but will never..I mean ever order from Cool and worthless I mean Cheap again!!!!!!!!!!!!!!,,0.0
TONE_POLARITY,"I adore this comp, probably becuse I love all Bubblegum. I couldn't agree more that they should have used Tommy Roe's Sweet Pea instead, though the lyrics in Jack and Jill are amusing. I was a kid and my babysitters used to listen to Bubblegum when I grew up in Manhattan Beach, CA and MAN this music brings it back! I am thrilled with the comp and the Bubblegum classics series. Now I don't have to cringe every time my 45s, which are all drawn on in crayon, skip! I was thrilled that they included The Sweet on this comp. If you like Little Willy (which is slightly ""harder"" than the rest) you might enjoy their LP Desolation Blvd which is more early glam, but still features great Teen lyrics and fabulous glam screams. Rock on!",,1.0
STS,"While the day's trading was lackluster, the Standard & Poor's 500 index was preparing to close out its best three-month period since the fourth quarter of 1998.","The Standard & Poor's 500 stock index ended the quarter up 120 points, a gain of 14 percent, the best performance for that broad market benchmark since 1998.",0.75
TONE_FORMALITY,definitely try it... i think you will love the results.,,0.2782608695652174
STS,"Three dead, including gunman, in Maryland mall shooting",3 dead in Maryland mall shooting,0.8400000000000001
TONE_FORMALITY,"To remove your entire account, please visit our Account Deletion page.",,0.8695652173913043
TONE_FORMALITY,You can see all the documents here.,,0.4869565217391304
TONE_POLARITY,"This is definitely a 5 star disc. Mock Orange has been my favorite band since I first heard 9s and 6s for their creativity/originality and musical talent. This album is in every way better than both 9s and 6s and The Record Play, and it is not hard to say that. I would have to give the first two discs 4 stars. Mind is not Brain is by far the most mature and well rounded of the three, their best to date and the best rock out there today. It's just plain cutting edge. The sound is new and original, the songs are more complete and the singing is right on. The Great Mock Orange will finally get the respect they deserve for this masterpiece of music. If there is another band with this sound, I would love to know. It's time for emo to get funky.I am in love with this cd, get it and tell all your friends to get it.",,1.0
TONE_POLARITY,Casting Sutherland and Spacek didnt help. It was a boring movie.I too found it a chore to sit through despite my love of horror films.I kept hoping for something exciting to happen and..................nothing.,,0.0
TONE_POLARITY,"After a friend's suggestion of what an amazing book this was, I bought it through Amazon. He told me to skip the first couple chapters. The chapter I started on made some sense and I was able to identify with some of it. Unfortunately, there was too much religious references for me to continue reading through more than a couple chapters. Best of luck to you!",,0.0
