task_type,input_text,aux_text,label
TONE_FORMALITY,"For that matter, neither does the child.",,-0.6
TONE_FORMALITY,"The woman, who cannot be named for legal reasons, was assaulted from 2.16am to 2.45am, a court was told yesterday.",,2.4
TONE_FORMALITY,Think about it.,,-1.0
TONE_FORMALITY,"The Drudge Report linked to the Daily Times article on October 31 with the headline, ""Hillary: 'We tax everything that moves and doesn't move.' """,,-0.6
TONE_FORMALITY,Reward him when he goes out side.,,0.8
TONE_FORMALITY,"Alongside Speidi, Audrina and the rest of the well-tanned Cali kids, Cavallari reprises the role she stepped into as a teenager on Hills precursor 'Laguna Beach': a flirtatious, manipulative man-eater, all shiny locks and come-hither stares.",,-1.0
TONE_FORMALITY,"They're about to do the same to the rest of us, threatening us with penalties if we don't buy insurance.",,0.6
TONE_FORMALITY,Is it better or worse after your eat?,,-1.4
TONE_FORMALITY,"A meeting of top seers from the temple town has demanded the Jagadguru's personal appearance on November 8 and also an unconditional apology, or face de-canonisation from the chair.",,1.8
TONE_FORMALITY,yep all of them!,,-2.2
TONE_FORMALITY,Mirinae appeared to be heading next toward Vietnam.,,0.2
TONE_FORMALITY,Hope this helps good luck!,,-0.6
TONE_FORMALITY,General Jones's office declined to say whether Ashcroft was present at Hague's meeting.,,1.6
TONE_FORMALITY,Questions kinda open.,,-1.6
TONE_FORMALITY,How did you feel when you first met her?,,-0.8
TONE_FORMALITY,"Cocoa, FL 32926 407-631-6225",,1.0
TONE_FORMALITY,"When it did occur, lupus nephritis led to a 4-fold increased relative risk of kidney transplant failure; however, the overall risk for the loss of the new organ attributed to lupus developing in the transplanted kidneys was only 7%.",,1.0
TONE_FORMALITY,Agree with her.,,-1.0
TONE_FORMALITY,"Or you can go to each picture, R click, DEL..",,-2.0
TONE_FORMALITY,"In 1970, the number of HMOs declined to less than 40.",,1.4
TONE_FORMALITY,It is the best!,,-1.2
TONE_FORMALITY,Ozzy Osbourne - he's so funny.,,-2.6
TONE_FORMALITY,"Today's younger demographics don't necessarily find the idea of dividing into us and them, or gay and straight, or black and white, as compelling.",,0.4
TONE_FORMALITY,Why?,,-2.2
TONE_FORMALITY,The agency's inspector general's office has just released documents that were part of its probe into its failures on the Madoff affair.,,0.2
TONE_FORMALITY,When you see the doctor have them test you.,,-0.6
TONE_FORMALITY,"A few were Maoist sympathizers, the man on the motorcycle said, but most were wrongly swept up in the raid.",,1.6
TONE_FORMALITY,"Dogs will masturbate, as will horses.",,-1.2
TONE_FORMALITY,If He was who he said he was everything He ever said was truth.,,-2.0
TONE_FORMALITY,"Virginia 350th Anniversary Celebration Corporation, 1957.",,1.2
TONE_FORMALITY,He now has 18 touchdowns on the season to just two interceptions.,,-0.2
TONE_FORMALITY,"""No one's going to hire anybody until they have to, so it's a very tough environment for households,"" said Joshua Shapiro, chief U.S. economist at Maria Fiorini Ramirez Inc., a New York forecasting firm.",,1.4
TONE_FORMALITY,Critics have said high-level U.S. visits from other countries give legitimacy to the military regime that jails opponents.,,1.6
TONE_FORMALITY,ur 13 & have an avater that make u look 40?,,-2.6
TONE_FORMALITY,"Android struggled somewhat withe the G1 device, but is seemingly about to experience a resurgence with the launch of the Droid smartphone, a device that is garnering brilliant reviews, even from the most Apple-centric authors.",,1.0
TONE_FORMALITY,"My call was transferred to the DOH, who in turn referred me to Labor Relations, but the transfer to them reached only an answering machine.",,1.0
TONE_FORMALITY,Wait until you have 15-20k saved and then get something around 175k.,,-1.2
TONE_FORMALITY,It is the only way to for media companies to weather the coming tsunami of increased bandwidth and the ever open web.,,1.2
TONE_FORMALITY,Then you are going to have to cut back on calories.,,0.2
TONE_FORMALITY,"Senior citizens will bear the brunt of ""savings"" that are supposed to partially pay for the bill, with $500 billion in Medicare cuts.",,-0.4
TONE_FORMALITY,"The National Oceanic and Atmospheric Administration uses a measurement called Accumulated Cyclone Energy, or the ACE Index, to determine a season's activity.",,0.4
TONE_FORMALITY,He adds that Google isn't particularly experienced at hardware design and that its influence on the T-Mobile G1's hardware design is more a negative than a positive.,,1.2
TONE_FORMALITY,Eddie and i get married 2.,,-2.8
TONE_FORMALITY,It had a chief and a council who made decisions for the Cherokee Nation.,,1.6
TONE_FORMALITY,blood on the floor swollen and red vagina,,-1.2
TONE_FORMALITY,New England is a very good name for the price.,,-0.4
TONE_FORMALITY,I used to be a Southern Baptist but I feel much better now.,,-0.6
TONE_FORMALITY,University of Colorado Vetinary school might have a site & a list.,,-1.8
TONE_FORMALITY,"The embarrassing snubs came as it emerged that Simon Lewis, Mr Brown's 125,000-a-year director of communications, is to take a more backseat role - just three months after joining No10.",,-1.0
TONE_FORMALITY,"In contrast, Osceola county has received the lowest amount, percapita, for school construction in the state for the past five years.",,2.2
TONE_FORMALITY,"5On Sept. 10, 2009, NASA and industry engineers lit up the Utah sky with the initial full-scale, full-duration test firing of the first stage motor for the Ares I rocket.",,0.8
TONE_FORMALITY,Read on for details and screenshots of the new faces of Facebook apps.,,0.4
TONE_FORMALITY,Sounds like all you want are gifts.,,-1.0
TONE_FORMALITY,"""This idea of setting up on a scale of ten the purity function, and looking for those that are nine-plus is unlikely really to yield much leadership,"" he said.",,0.4
TONE_FORMALITY,And it worked.,,-0.6
TONE_FORMALITY,Juan Antonio Lozano Jr. strapped her into a safety seat and drove away.,,-0.2
TONE_FORMALITY,BJP President Rajnath Singh has said that there is a strong need in the country for amending the constitution to check large scale religious conversions allegedly being carried out by foreign forces through inducements.,,1.6
TONE_FORMALITY,"Sincerly, Samantha Wimberly",,1.4
TONE_FORMALITY,"Wu presided over the 11th meeting of the Standing Committee of the 11th National People's Congress (NPC), the top legislature.",,1.6
TONE_FORMALITY,"Ugh, and you actually joined the military?",,-2.4
TONE_FORMALITY,"That also covered much of the same ground as Sinegal's, but it took 18 pages to get everything in there.",,0.8
TONE_FORMALITY,"Our superintendent decided he does NOT want his contract extended beyond its current length, Dec. 31, 2000.",,1.5
TONE_FORMALITY,I know it sounds bad but it's not.,,-2.0
TONE_FORMALITY,Her departure leaves a vacuum in the Tampa office and results in a loss for all of those who enjoyed working with her.,,0.8
TONE_FORMALITY,then i told her if we can go to the mall.,,-2.0
TONE_FORMALITY,"There are nearly 700,000 active entities registered in Delaware -- and about half of those publicly traded in the United States, according to the group.",,1.6
TONE_FORMALITY,"""This is my first time on a ship,"" said Petty Officer Third Class Joseph Dec, 24, a New Jersey native who joined the Navy Reserve last year, as he scrubbed a clean section of air duct.",,0.6
TONE_FORMALITY,"She goes greener by installing low-flow showerheads; her husband whines, ""You've just taken away my one pleasure in life.""",,1.2
TONE_FORMALITY,No one owns any one style or color.,,-0.6
TONE_FORMALITY,Move on with your life and stay as far away as possible.,,-1.2
TONE_FORMALITY,Clausen sat out the fourth quarter after one of his most accurate games of the season.,,1.6
TONE_FORMALITY,thanks for asking and i can't wait to see the asnwers!,,-2.2
TONE_FORMALITY,But working on a hangover sucks.,,-2.2
TONE_FORMALITY,"The approach must involve the homeless directly in the program, and must find them a job in the private sector.",,2.4
TONE_FORMALITY,"it relieves ivy, oak, sumac, and POISON IVY.",,-0.8
TONE_FORMALITY,"You never gave me the translation for ""charter school"".",,-0.4
TONE_FORMALITY,i could watch the show if it was on the net anywhere,,-2.0
TONE_FORMALITY,"Sounds tooooo much like ""Graceland""... you know... Elvis' home!",,-2.4
TONE_FORMALITY,"""I believe the people in Washington, and the overwhelming response that I've been getting nationally from individuals, is showing that a lot of people feel like it's time for the Republican Party to go back to its base.""",,1.2
TONE_FORMALITY,"And to Singer's credit, nowhere in the piece does she point this out.",,0.4
TONE_FORMALITY,"Arreola finished in about 38 minutes, half as fast as his typical time of 19 minutes.",,1.6
TONE_FORMALITY,not all boards will support Registered RAM.,,1.4
TONE_FORMALITY,Behavioral ecologists study the behaviours of individual organisms as they react to their environment.,,2.2
TONE_FORMALITY,"I can only imagine how deeply these reports will be buried and we will be spending more money investigating nursing homes in an effort to improve them, but we won't have access, so why survey at all?",,0.6
TONE_FORMALITY,"""Look at Goldberg she's so jealous,"" joked O'Reilly, before Whoopi shot back: ""What would I be jealous of Bill, I've been a movie star for 25 years, baby.""",,-1.8
TONE_FORMALITY,This is the reaction of ausin at the tips of the plants.,,1.4
TONE_FORMALITY,"Protection of the reserve is also expected to have significant fisheries benefits: increasing the size and abundance of grouper, snapper, and other sought - after species; ""spilling"" juveniles and adults into surrounding fishing areas; and exporting larvae to augment depleted populations throughout the South Atlantic Bight.",,2.66666666667
TONE_FORMALITY,SueZann Bosler:,,1.0
TONE_FORMALITY,There are several stages to this.,,0.8
TONE_FORMALITY,"The Maoist movement first coalesced after a violent 1967 uprising by local Communists over a land dispute in a West Bengal village known as Naxalbari, hence the name Naxalites.",,0.6
TONE_FORMALITY,His most lucrative contract to date is to advise the American bank JP Morgan for a salary of 2million a year.,,0.4
TONE_FORMALITY,A man can not be a man anymore in America.,,0.4
TONE_FORMALITY,Obviously not... look at the ozone layer!,,-1.4
TONE_FORMALITY,One woman in five develops a UTI during her lifetime.,,0.4
TONE_FORMALITY,"In other reports this week, the number of contracts to buy previously owned homes were little changed in September, the first time in eight months they didn't increase, according to the survey median.",,1.4
TONE_FORMALITY,"When I'm interacting with a friend or a family member, they'll often drop a hint of some kind indicating a Christmas or birthday gift they'd like to receive.",,0.0
TONE_FORMALITY,"The remaining three are Joe Chow, Khalid Khan and Mike Laster.",,0.0
TONE_FORMALITY,I don't know but U might find the info from www.rareseeds.com or from Richters.com,,-2.6
TONE_FORMALITY,Plant the seed.,,-0.8
TONE_FORMALITY,THE government has been forced to rewrite its advice on breast cancer screening after research showed that thousands of women have been misled into having unnecessary surgery.,,0.0
TONE_FORMALITY,Your not even suspostu work 10 minutes without pay.,,-2.2
TONE_FORMALITY,it happens to both plant and animal cells.,,0.4
TONE_FORMALITY,The other three men served alongside Arreola in Iraq.,,-1.0
TONE_FORMALITY,We did.,,-1.0
TONE_FORMALITY,So forth he was not.,,-0.4
TONE_FORMALITY,"if he has enough blankets, sure.",,-2.0
TONE_FORMALITY,Thanks Tom.,,-1.8
TONE_FORMALITY,That means that squirrels drugged - up-willy > fundies,,-2.8
TONE_FORMALITY,"Hi Gov: On Thrusday of this week I would like to announce my pre - school proposal for this upcoming session, which is outlined below.",,-0.5
TONE_FORMALITY,I also would look for another cooking site to join.,,1.0
TONE_FORMALITY,"""This is the first time that somebody in the high ranks told the inside story of the Chinese sports world,"" said Xu Jicheng, a prominent basketball commentator who was deputy director of media operations for Beijing Olympics organizing committee.",,1.4
TONE_FORMALITY,But Crist was carried off the field in the fourth when the sophomore's left leg got trapped under the 285-pound frame of Washington State defensive end Toby Turpin.,,1.2
TONE_FORMALITY,The reporter suggested that Tibetan culture had become popular among the Chinese - that both sides were learning to co-exist peacefully.,,0.6
TONE_FORMALITY,She asked me to wish you a Happy Halloween!,,-1.2
TONE_FORMALITY,"And, for all its faults, no one has come up with a better system than democracy.",,1.0
TONE_FORMALITY,It's free!,,-1.8
TONE_FORMALITY,ASN also informs policymakers about issues of importance to kidney doctors and their patients.,,1.4
TONE_FORMALITY,"Mr.. Bush, I strongly encourage you to appoint Mr.",,0.75
TONE_FORMALITY,* sob*34,,-3.0
TONE_FORMALITY,He told them he would be night-flying the following evening.,,0.2
TONE_FORMALITY,"""No steel structure is completely free of imperfections,"" Heminger said.",,1.2
TONE_FORMALITY,"Based on the fastest-rising related terms [footie pajamas], [footed pajamas] and [max costume pattern], it seems like at least a few folks are choosing to make [max wolf suit] costumes at home:",,0.4
TONE_FORMALITY,The route I chose to pick was just because they wouldn't let me see my kid.,,-0.8
TONE_FORMALITY,"No, he is a slave to the interpretations of the modern idiot/evangelist.",,1.2
TONE_FORMALITY,"But later, as love soured to hate, they found themselves roiled in what was described as a nasty divorce.",,1.4
TONE_FORMALITY,"PS a small suggestion, purchase a larger bottle of conditioner than shampoo if available",,-1.2
TONE_FORMALITY,"Pets: George, Maggie Mae, SallyPeanut, Gidget, Woody, Emily",,-1.0
TONE_FORMALITY,Hickory dickory dock!!,,-2.4
TONE_FORMALITY,Just try to stay in a combo for the entire run.,,-1.0
TONE_FORMALITY,Yea m'm from this area... See my questions on this issue...,,-0.6
TONE_FORMALITY,"The scene attracted onlookers, some calling others over by cell phone, and eventually there were as many as 10 men or boys sexually assaulting the girl while another 20 looked on, laughing and snapping pictures.",,0.8
TONE_FORMALITY,"Chief constables support the decision, but Keith Hellawell, the drugs czar, resigns and police organisations later criticise it.",,1.6
TONE_FORMALITY,"""But that was before national borders were established,"" Mr. Eryani added.",,-0.4
TONE_FORMALITY,OH MY GOD - I just read some of the other entries.,,-2.8
TONE_FORMALITY,and then you will have something to sweat about.,,-2.6
TONE_FORMALITY,ICC = WWE (both are scripted),,-2.33333333333
TONE_FORMALITY,"Manila electric power distributor Meralco said the high winds had forced outages in many areas around the capital, but electricity was restored in most areas by Saturday afternoon.",,1.4
TONE_FORMALITY,"Amazingly, we made a total of 4,284 arrests and seized over 7,500 pieces of false identification in just over 30 days.",,0.75
TONE_FORMALITY,CoffeeCup is drag - and-drop and comes with built - in FTP uploading.,,-0.25
TONE_FORMALITY,"'Could be that there's another way for him to earn a buck that doesn't have to do with being in the spotlight - he remembers at the beginning of the interview his prospects in hockey or as an electrician - because Levi sounds down, out, and tired of dealing with all of this shit.",,-2.0
TONE_FORMALITY,A former top executive at hedge fund firm ValueAct Capital is one of seven people charged with trading on inside information in Acxiom Corp.,,2.0
TONE_FORMALITY,"And now it is those 400 students and the rest of the 1,600-strong student body, along with their teachers and community leaders, who are wrestling to make sense of what happened.",,1.2
TONE_FORMALITY,some that is always there for you when ever you need her...,,-2.0
TONE_FORMALITY,"""What can we do?""",,-2.0
TONE_FORMALITY,a teacher has no right to strike a child - ever.that is abuse,,-1.2
TONE_FORMALITY,"Those fees can run $25,000 or more.",,0.2
TONE_FORMALITY,Most of the colleges that the military will pay for are civilian colleges.,,0.4
TONE_FORMALITY,"Quiet, hippy.",,-3.0
TONE_FORMALITY,"According to one source, Mr Blair's proposed role for Tesco would simply have been to act as a figurehead for their drive to break into the Middle East market.",,1.2
TONE_FORMALITY,The authors report no financial disclosures.,,0.2
TONE_FORMALITY,"Chaudhry - who claims he was coerced into pleading guilty to the crimes, for which he paid fines - says he didn't realize they were classified as convictions.",,0.6
TONE_FORMALITY,You'll need the licence plate and VIN number.,,1.2
TONE_FORMALITY,"Austoker, director of the primary care education research group at Oxford University, who is writing the advice by the NHS breast screening programme, said: ""We want to make sure that all the risks of breast screening are referred to in appropriate detail.",,1.6
TONE_FORMALITY,What ARE your interests?,,0.6
TONE_FORMALITY,I would go for it if I were you.,,0.2
TONE_FORMALITY,i wish they gave out free stuff,,-1.5
TONE_FORMALITY,"Surging auto sales, driven by tax cuts and subsidies, are boosting manufacturing.",,0.2
TONE_FORMALITY,This howl is the future evolution of the media industry.,,0.2
TONE_FORMALITY,"About 60 oiled birds, about half that had died, were found at that site, according to the East Bay Regional Park District.",,1.0
TONE_FORMALITY,I guess there is something in the paper that prohibits duplication.,,-1.0
TONE_FORMALITY,"Also, I was largely underwhelmed with the high - ranking appointees in the US Dept of VA.",,1.2
TONE_FORMALITY,"Only months after a surgery in 2007, a businessman invited him to slog through a 5-kilometer race in the western suburbs.",,0.4
TONE_FORMALITY,"As peddlers spread their wares over blankets, the nearby government office was locked behind a closed gate.",,1.2
TONE_FORMALITY,"The Standard & Poor's 500 Index fell last week, marking the first monthly drop since February, after reports prompted concern that consumers will restrain the economic recovery.",,0.6
TONE_FORMALITY,Some just don't have film.,,-1.4
TONE_FORMALITY,'We're not animals',,-1.8
TONE_FORMALITY,But no one should be asked to deal with this trip.,,-1.2
TONE_FORMALITY,"Season 3 will definitely not air until 2007, though.",,-0.8
TONE_FORMALITY,He deeply wants Governor Bush to win the election.,,-0.8
TONE_FORMALITY,"7:05 am NY, USA",,0.0
TONE_FORMALITY,None too soon!,,-2.2
TONE_FORMALITY,Go to: http://www.shop.bt.com/content/ebiz/btshop/images/bt_userguide.gif,,-1.0
TONE_FORMALITY,You're less than half of that.,,-1.0
TONE_FORMALITY,"I was going to tuck it away in some corner of my mind and fall victim to your whole ""next"" mentality.",,-1.75
TONE_FORMALITY,The Droid runs Android 2.0 (aka clair) as its OS.,,-0.6
TONE_FORMALITY,A complete experience will unfold that will be interactive and convert to new revenue streams.,,1.6
TONE_FORMALITY,FYI At this point public health threat appears minimal but signicant public concern can be expected.,,1.75
TONE_FORMALITY,"In the book, so far only available in Chinese, Yuan writes about a deal he says was cut during a cloak-and-dagger meeting in a Geneva hotel room eight years ago in which China promised to support the candidacy of Belgian Jacques Rogge as head of the International Olympic Committee in return for his support of Beijing's Olympic bid.",,0.0
TONE_FORMALITY,10 years old is kind of scary to be still sleeping w / you.,,-1.6
TONE_FORMALITY,We intend to stay true to our course.,,0.6
TONE_FORMALITY,I would suggest you study this stuff and try again.,,-0.2
TONE_FORMALITY,"That was the message that Thomas Shannon, U.S. assistant secretary of State, drove home to the Hondurans during a two-day mission that ended late Thursday with the two sides reaching agreement.",,0.6
TONE_FORMALITY,"Battery life is the stand-out surprise at this stage, and we're especially enamored by Android 2.0's new gauges, which show what has been consuming the most power.",,1.2
TONE_FORMALITY,"A subsequent search revealed what appeared to be a freshly dug grave under the stairs in the basement, he said.",,0.8
TONE_FORMALITY,"Yes, crying it out can hurt.",,-0.2
TONE_FORMALITY,actually i agree to an extent xx,,-2.4
TONE_FORMALITY,"The current appropriation is in the Department of Labor, Specific Appropriation 1817.",,1.6
TONE_FORMALITY,Life is good.,,-1.4
TONE_FORMALITY,well it depends on that girl.,,-2.0
TONE_FORMALITY,Most SHC victims are found near a heat source.,,0.2
TONE_FORMALITY,My name is Tiffany Evans and I am a senior at Saint Augustine High School.,,1.6
TONE_FORMALITY,No.,,-1.8
TONE_FORMALITY,To those who support me - and to those who choose not to - I offer my sincerest thanks.,,-0.4
TONE_FORMALITY,"Buy her a T - shirt that says ""I'm the BIG sister!""",,-2.6
TONE_FORMALITY,"I sent a letter to you on October 1, 2003, regarding my wife's job position as an ARNP, OB/GYN, at the Levy County Public Health Department, Bronson, Levy County, FL. Not having received any acknowledgment of the receipt of the letter, I again called Ms. Morrison, who in turn transferred me to Citizens Services, where the letter appears to have been logged and referred to the Department of Health.",,2.8
TONE_FORMALITY,A pesar de todo a sido buena la visita aunque es muy dificil no estar con Milton y Lucy.,,0.0
TONE_FORMALITY,"Professor Kathrin Yen, of the Ludwig Institute in Graz, Austria, which specialises in traumatology research, said she had more tests to complete on Mr Hampton, who had a three-year-old son with Ms Gryshcuk.",,1.2
TONE_FORMALITY,I am the maha jiva atman the world has awaited.,,-0.4
TONE_FORMALITY,You should brush your teeth before you kiss...,,0.0
TONE_FORMALITY,The two aircraft collided at 7:10 p.m. Thursday as the Coast Guard was conducting a search operation for a missing boater.,,1.2
TONE_FORMALITY,Martina Metzler peers at the piles of paper strips spread across four desks in her office.,,0.4
TONE_FORMALITY,Your clippers will run 1/2 speed!!!,,-2.0
TONE_FORMALITY,"Like many students, I fail my test alot of the time.",,-1.0
TONE_FORMALITY,The Chancellor will announce the break-up of the two huge part-nationalised entities rescued by the State after the credit crunch - Royal Bank of Scotland and Lloyds Banking Group.,,0.2
TONE_FORMALITY,strong gams are beautiful!,,-2.4
TONE_FORMALITY,You'll have to purchase online through www.proactiv.jp Hope this helps.,,-0.2
TONE_FORMALITY,So how do we let go of these illusions?,,0.2
TONE_FORMALITY,"[Updated at 1:30 p.m.: A homecoming dance attended by about 200 students was underway on campus when the shots were fired, said Long Beach Unified School District spokesman Chris Eftychiou.",,0.2
TONE_FORMALITY,Spurs in 6 or 7.,,-0.75
TONE_FORMALITY,Not big church wedding.,,-2.0
TONE_FORMALITY,Insiders say that while Newsom is unlikely to run for another statewide office - a bid for lieutenant governor had been rumored for months - he shouldn't be considered a lame duck at City Hall.,,0.4
TONE_FORMALITY,Nothing is like steroids but steroids.,,-1.2
TONE_FORMALITY,"If you are a media exec and you look at your product and at the end of the day it's a digital file that can be copied, then you have a serious problem with your format.",,1.4
TONE_FORMALITY,"After school, he had picked up a plastic jug of kerosene for his mother, which he stowed along with his green backpack.",,0.4
TONE_FORMALITY,You can hear everything from my son's laundry shot.,,-1.0
TONE_FORMALITY,U have to run your life with this only.,,-2.5
TONE_FORMALITY,Whether or not you think a wine is good is a very personal thing.,,1.2
TONE_FORMALITY,"The Home Office promised in June to investigate possible links between pirates in the Gulf of Aden and Somali terrorist movements such as Al-Shabab, widely thought to be part of al-Qaida.",,1.0
TONE_FORMALITY,She gets the Vogue-iest bike she can get - a Simple City by Gary Fisher - and enjoys nods to her chicness as she cruises around town.,,-0.8
TONE_FORMALITY,"According to an article in AmLaw Daily: The firm has revamped its associate model, doing away with associate classes based strictly on entry date in favor of three associate groups that will have formal training from the time they enter the firm until they are ready to be considered for partnership. . . .",,2.0
TONE_FORMALITY,Euros were worth 90 us cents for the euro back then.,,-1.6
TONE_FORMALITY,"org, are freely available to anyone who wants to use them.",,-0.8
TONE_FORMALITY,"""Recreational drug use has become very normalised.",,1.2
TONE_FORMALITY,she sed she couldn't afford to pull them out,,-2.2
TONE_FORMALITY,"We are deeply impressed by Carrie's efforts above - and-beyond the ""call of duty"" and recommend her unhesitatingly for any similar role.",,2.0
TONE_FORMALITY,"""He's won on both counts.""",,-0.4
TONE_FORMALITY,The public awareness of this effort is critical.,,2.66666666667
TONE_FORMALITY,so they went to public school) and we do believe in education for everyone.,,-2.0
TONE_FORMALITY,"Quickly after Scozzafava's announcement, Republican National Committee Chairman Michael Steele said the RNC is endorsing Hoffman, saying the change of course is effective immediately and will include financial backing and get-out-the-vote efforts for the Conservative Party candidate.",,2.0
TONE_FORMALITY,It should be noted that many cultures do not enjoy this equitable dynamic.,,1.2
TONE_FORMALITY,I recently had acrylic nails put on and they looked very nice.,,-0.2
TONE_FORMALITY,Catherine Collings,,0.25
TONE_FORMALITY,The Boo-rito offer is only valid today.,,-0.4
TONE_FORMALITY,it was ok but i like the end and every was tring to dance.,,-2.5
TONE_FORMALITY,"""For courage and ability I can not too strongly recommend him.""",,0.6
TONE_FORMALITY,"From there, he went to Kennedy's former office with its expansive view of the Capitol, to prepare for the move to his own more modest digs on the first floor.",,1.4
TONE_FORMALITY,This is horrible!,,-2.2
TONE_FORMALITY,"Have Viagra, will travel.",,-1.8
TONE_FORMALITY,"In some provinces, floodwaters from Ketsana and Parma raged through cemeteries, breaking up tombs and sweeping away caskets and bodies.",,2.0
TONE_FORMALITY,Investigative journalist and syndicated columnist Diane Dimond has covered the Michael Jackson story since 1993 when she first broke the news that the King of Pop was under investigation for child molestation.,,1.6
TONE_FORMALITY,"Some, for instance, apply to gain proof that they were unjustly imprisoned by East German authorities, which may help them clear criminal records that prevent them from getting jobs or help them claim compensation for being persecuted.",,0.4
TONE_FORMALITY,it totally rocks!,,-2.0
TONE_FORMALITY,If you could only feel the frustration and weariness that we feel from this on - going situation.,,1.0
TONE_FORMALITY,"The whole project has attracted criticism from left-wing lawmakers and erstwhile members of the East German Communist Party, who argue it is a waste of money.",,1.6
TONE_FORMALITY,if you like him tell him!,,-1.8
TONE_FORMALITY,Remedies for Treating Chlorinated Bath Water offers clear instructions and recommendations.,,1.0
TONE_FORMALITY,"When the nurse realized what happened, the school called Troy to appear - and the nurse asked her to sign the consent form even though the shot was already given to her daughter.",,0.8
TONE_FORMALITY,leprechauns... coz they are uglier...,,-3.0
TONE_FORMALITY,"Workers did agree to time off reductions, and pledged that new employees will have to pay into their pensions.",,0.6
TONE_FORMALITY,I really don't know clouds at all.,,-1.2
TONE_FORMALITY,[1] Two songs on Panic!,,-2.8
TONE_FORMALITY,I would be offended and wouldnt go.,,-0.8
TONE_FORMALITY,Acting like a crazy psycho stalker is not exactly going to impress him.,,-2.0
TONE_FORMALITY,"Support your brother at home, but don't fight his battles for him.",,0.2
TONE_FORMALITY,Critical Resistance Organization - VICTORY!,,-1.5
TONE_FORMALITY,TELL HIM YOU LOVE HIM!!!!!,,-2.6
TONE_FORMALITY,"He disfrutado el compartir con mi mama, mis hijos y algunos amigos.",,0.0
TONE_FORMALITY,The New York-based investor proposed this week to buy CIT holders' bonds for 60 cents on the dollar in a tender offer lasting 30 days if they rejected the plan.,,0.4
TONE_FORMALITY,"""I think there's going to be a return to the status quo.""",,0.8
TONE_FORMALITY,Now the attys.,,-2.0
TONE_FORMALITY,Indeed the depth of the systemic problem should be of great concern....,,1.2
TONE_FORMALITY,Do not call attention to people's mistakes.,,1.4
TONE_FORMALITY,It rotates when the page is loading and stops when it is done.,,1.6
TONE_FORMALITY,Too many fish = too much ammonia which will end up killing the fish.,,0.0
TONE_FORMALITY,get shot or stabbed?,,-1.6
TONE_FORMALITY,... like I miss stomach flu.,,-2.0
TONE_FORMALITY,"Well, now we have something new on The Expendables front - an exclusive from the director and star of the film: Stallone himself.",,-0.2
TONE_FORMALITY,John Reid becomes home secretary and drops review.,,0.4
TONE_FORMALITY,Jan Fowler 813-920-7880,,0.666666666667
TONE_FORMALITY,No. I thought it was best to share internally first.,,-1.6
TONE_FORMALITY,I have never heard of a large dollhouse like that sorry = (,,-1.8
TONE_FORMALITY,I sincerely hope it was nothing serious affecting persons there or to the physical complex.,,2.2
TONE_FORMALITY,there is nothing close to reality when it comes to television.,,-2.0
TONE_FORMALITY,"The vice premier said that during his visit to Australia a consensus was reached to enhance the Chinese-Australian friendship, to deepen mutual beneficial cooperation, and to respect and care for each other's core interests and important concerns.",,1.2
TONE_FORMALITY,There we go!,,-2.4
TONE_FORMALITY,Nick Tausch kicked field goals from 16 and 23 yards and set a Notre Dame record with 14 consecutive field goals without a miss.,,1.2
TONE_FORMALITY,"It did not take long, upon the shocking revelation that DeDe Scozzafava had walked the plank, for a number of political dominoes to begin to fall:",,0.6
TONE_FORMALITY,"""Do we really want to send another Democrat over there to continue that problem?"" Nealey asked.",,-0.2
TONE_FORMALITY,"While you are there, you might also want to explain to the press why your Hospice professional administration has allowed your mission to be corrupted.",,1.5
TONE_FORMALITY,FYi.,,-2.5
TONE_FORMALITY,course they can.,,-2.6
TONE_FORMALITY,"Today, there is still room for improvement.",,1.4
TONE_FORMALITY,But he will never be with me.,,-2.0
TONE_FORMALITY,"While you have been very generous in offering the state's package, will you consider an option of buying down the principal or interest on a $55 mil loan?",,1.6
TONE_FORMALITY,Sorry I will miss Tuesday's meeting.,,-1.4
TONE_FORMALITY,Life is just one undocumented feature after another.,,-1.0
TONE_FORMALITY,They are all you have right now.,,-0.2
TONE_FORMALITY,I'm afraid my sympathy waned when they reelected Nagin.,,1.0
TONE_FORMALITY,We need to get a hold of this issue and make it happen.,,0.2
TONE_FORMALITY,"I went on a trip like this, and 100 was too little.",,-0.8
TONE_FORMALITY,"As a citizen of Gainesville, FL, I urge you to STOP the Ichetucknee Cement Kiln.",,1.25
TONE_FORMALITY,I am always doing crazy stuff like that.,,-2.2
TONE_FORMALITY,"""We don't like it when we're right, because usually when we're right someone does get hurt somewhere along the way.""",,-0.4
TONE_FORMALITY,"Yes, it'd have a copyright on it.",,0.4
TONE_FORMALITY,"Bob, evidently, someone in Alabama spread a false rumor that Gov. Jeb Bush is against passage of any concurrent receipt law by The Congress.",,1.25
TONE_FORMALITY,"If an individuals turns 21 and is eligible for Medicaid, Medicaid services are guaranteed.",,1.2
TONE_FORMALITY,All complete applications are reviewed by the program's admission committee.,,1.6
TONE_FORMALITY,"But she traded based on that information and passed tips along to another hedge fund manager, Raj Rajaratnam, head of the Galleon Group, according to the indictment.",,1.2
TONE_FORMALITY,trim off the bottom 1/2 inch of the stalk.,,0.2
TONE_FORMALITY,Next time hit the back button...,,-2.2
TONE_FORMALITY,I agree that the time to execute is way too long.,,0.2
TONE_FORMALITY,As stated she is in heat.,,0.4
